order_id,operation_seq,machine_id,start,end,is_primary
MO_02584,8,CUR_M1,2026-01-28 04:56:00,2026-01-28 06:26:00,True
MO_02584,9,CUR_M3,2026-01-28 06:26:00,2026-01-28 06:37:00,False
MO_02584,10,CUR_M8,2026-01-28 07:34:00,2026-01-28 07:47:00,False
MO_02579,1,MIX_M2,2026-01-02 00:25:00,2026-01-02 00:54:00,True
MO_02579,2,MIX_M2,2026-01-02 00:54:00,2026-01-02 01:30:00,False
MO_02579,3,CUR_M2,2026-01-02 01:41:00,2026-01-02 02:02:00,False
MO_02579,4,CUR_M6,2026-01-02 02:16:00,2026-01-02 02:40:00,False
MO_02579,5,BLD_M3,2026-01-02 03:37:00,2026-01-02 04:45:00,False
MO_02579,6,INS_M2,2026-01-02 05:31:00,2026-01-02 05:55:00,False
MO_02579,7,CAL_M1,2026-01-02 06:53:00,2026-01-02 07:13:00,False
MO_02578,1,CAL_M4,2026-01-02 00:42:00,2026-01-02 01:01:00,False
MO_02578,2,BLD_M6,2026-01-02 01:57:00,2026-01-02 02:38:00,False
MO_02578,3,EXT_M5,2026-01-02 03:33:00,2026-01-02 03:49:00,True
MO_02578,4,CUR_M4,2026-01-02 04:20:00,2026-01-02 04:42:00,False
MO_02578,5,BLD_M6,2026-01-02 04:42:00,2026-01-02 05:25:00,False
MO_02578,6,BLD_M3,2026-01-02 05:55:00,2026-01-02 06:08:00,False
MO_02578,7,BLD_M5,2026-01-02 06:36:00,2026-01-02 07:02:00,False
MO_02572,1,CUR_M8,2026-01-07 15:59:00,2026-01-07 16:15:00,False
MO_02572,2,BLD_M4,2026-01-07 17:10:00,2026-01-07 17:37:00,False
MO_02572,3,EXT_M2,2026-01-07 17:45:00,2026-01-07 18:30:00,False
MO_02572,4,FIN_M1,2026-01-07 19:08:00,2026-01-07 19:28:00,False
MO_02572,5,INS_M2,2026-01-07 19:47:00,2026-01-07 20:57:00,False
MO_02572,6,MIX_M1,2026-01-07 21:44:00,2026-01-07 22:05:00,False
MO_02572,7,INS_M2,2026-01-07 22:05:00,2026-01-07 22:27:00,True
MO_02570,1,MIX_M1,2026-01-07 15:49:00,2026-01-07 16:06:00,True
MO_02570,2,BLD_M4,2026-01-07 16:52:00,2026-01-07 17:21:00,False
MO_02570,3,CAL_M4,2026-01-07 17:49:00,2026-01-07 18:15:00,False
MO_02570,4,CUR_M3,2026-01-07 18:15:00,2026-01-07 18:55:00,False
MO_02570,5,MIX_M3,2026-01-07 18:55:00,2026-01-07 19:20:00,False
MO_02570,6,CUR_M1,2026-01-07 19:20:00,2026-01-07 19:54:00,False
MO_02570,7,FIN_M4,2026-01-07 19:54:00,2026-01-07 21:11:00,False
MO_02570,8,CUR_M1,2026-01-07 21:11:00,2026-01-07 22:41:00,True
MO_02570,9,CUR_M3,2026-01-07 22:41:00,2026-01-07 22:52:00,False
MO_02570,10,CUR_M8,2026-01-07 22:58:00,2026-01-07 23:11:00,False
MO_02564,1,MIX_M4,2026-01-10 07:26:00,2026-01-10 07:53:00,True
MO_02564,2,CAL_M2,2026-01-10 08:02:00,2026-01-10 08:32:00,True
MO_02564,3,CAL_M2,2026-01-10 08:32:00,2026-01-10 08:55:00,True
MO_02564,4,BLD_M1,2026-01-10 09:40:00,2026-01-10 10:10:00,False
MO_02564,5,EXT_M5,2026-01-10 11:06:00,2026-01-10 11:33:00,False
MO_02564,6,BLD_M3,2026-01-10 11:53:00,2026-01-10 12:34:00,True
MO_02564,7,BLD_M5,2026-01-10 12:59:00,2026-01-10 14:25:00,False
MO_02564,8,MIX_M4,2026-01-10 14:25:00,2026-01-10 15:24:00,False
MO_02564,9,EXT_M1,2026-01-10 16:12:00,2026-01-10 16:41:00,False
MO_02564,10,BLD_M3,2026-01-10 16:41:00,2026-01-10 16:48:00,False
MO_02563,1,CUR_M8,2026-01-10 07:59:00,2026-01-10 08:15:00,False
MO_02563,2,BLD_M4,2026-01-10 09:10:00,2026-01-10 09:37:00,False
MO_02563,3,MIX_M2,2026-01-10 09:59:00,2026-01-10 10:44:00,False
MO_02563,4,FIN_M1,2026-01-10 10:44:00,2026-01-10 11:01:00,False
MO_02563,5,INS_M2,2026-01-10 11:01:00,2026-01-10 11:55:00,False
MO_02563,6,MIX_M1,2026-01-10 12:30:00,2026-01-10 12:51:00,False
MO_02563,7,INS_M2,2026-01-10 12:51:00,2026-01-10 13:13:00,True
MO_02558,1,BLD_M1,2026-01-11 08:30:00,2026-01-11 08:42:00,False
MO_02558,2,CUR_M8,2026-01-11 09:16:00,2026-01-11 09:34:00,False
MO_02558,3,MIX_M3,2026-01-11 10:06:00,2026-01-11 10:46:00,False
MO_02558,4,BLD_M2,2026-01-11 10:58:00,2026-01-11 11:35:00,True
MO_02558,5,CUR_M1,2026-01-11 12:32:00,2026-01-11 13:49:00,True
MO_02558,6,CUR_M2,2026-01-11 14:11:00,2026-01-11 14:24:00,False
MO_02558,7,INS_M2,2026-01-11 15:20:00,2026-01-11 15:41:00,True
MO_02557,1,EXT_M2,2026-01-11 08:33:00,2026-01-11 08:49:00,False
MO_02557,2,CAL_M2,2026-01-11 09:31:00,2026-01-11 10:13:00,True
MO_02557,3,BLD_M3,2026-01-11 10:34:00,2026-01-11 10:57:00,False
MO_02557,4,MIX_M1,2026-01-11 11:47:00,2026-01-11 12:12:00,False
MO_02557,5,CAL_M2,2026-01-11 12:12:00,2026-01-11 12:34:00,False
MO_02557,6,EXT_M4,2026-01-11 13:17:00,2026-01-11 14:15:00,False
MO_02557,7,BLD_M2,2026-01-11 14:27:00,2026-01-11 14:55:00,False
MO_02557,8,BLD_M4,2026-01-11 15:54:00,2026-01-11 16:19:00,False
MO_02552,1,BLD_M1,2026-01-13 11:00:00,2026-01-13 11:11:00,False
MO_02552,2,CUR_M8,2026-01-13 11:11:00,2026-01-13 11:25:00,False
MO_02552,3,MIX_M3,2026-01-13 11:25:00,2026-01-13 11:58:00,False
MO_02552,4,BLD_M2,2026-01-13 12:20:00,2026-01-13 12:57:00,True
MO_02552,5,CUR_M1,2026-01-13 12:57:00,2026-01-13 14:14:00,True
MO_02552,6,CUR_M2,2026-01-13 14:14:00,2026-01-13 14:24:00,False
MO_02552,7,INS_M2,2026-01-13 14:24:00,2026-01-13 14:45:00,True
MO_02551,1,EXT_M2,2026-01-13 11:00:00,2026-01-13 11:13:00,False
MO_02551,2,CAL_M2,2026-01-13 11:13:00,2026-01-13 11:55:00,True
MO_02551,3,BLD_M3,2026-01-13 11:55:00,2026-01-13 12:13:00,False
MO_02551,4,MIX_M1,2026-01-13 12:13:00,2026-01-13 12:36:00,False
MO_02551,5,CAL_M2,2026-01-13 12:36:00,2026-01-13 12:58:00,False
MO_02551,6,EXT_M4,2026-01-13 12:58:00,2026-01-13 13:43:00,False
MO_02551,7,BLD_M2,2026-01-13 13:55:00,2026-01-13 14:23:00,False
MO_02551,8,BLD_M4,2026-01-13 14:23:00,2026-01-13 14:42:00,False
MO_02542,1,CUR_M8,2026-01-08 18:53:00,2026-01-08 19:09:00,False
MO_02542,2,BLD_M4,2026-01-08 19:54:00,2026-01-08 20:21:00,False
MO_02542,3,MIX_M2,2026-01-08 20:21:00,2026-01-08 20:57:00,False
MO_02542,4,FIN_M1,2026-01-08 20:57:00,2026-01-08 21:14:00,False
MO_02542,5,INS_M2,2026-01-08 22:09:00,2026-01-08 23:19:00,False
MO_02542,6,MIX_M1,2026-01-09 00:04:00,2026-01-09 00:25:00,False
MO_02542,7,INS_M2,2026-01-09 00:25:00,2026-01-09 00:47:00,True
MO_02540,1,FIN_M2,2026-01-08 18:00:00,2026-01-08 18:13:00,False
MO_02540,2,BLD_M4,2026-01-08 18:59:00,2026-01-08 19:28:00,False
MO_02540,3,CAL_M4,2026-01-08 19:28:00,2026-01-08 19:48:00,False
MO_02540,4,CUR_M3,2026-01-08 19:48:00,2026-01-08 20:28:00,False
MO_02540,5,MIX_M3,2026-01-08 21:03:00,2026-01-08 21:30:00,False
MO_02540,6,CUR_M1,2026-01-08 21:43:00,2026-01-08 22:27:00,False
MO_02540,7,FIN_M4,2026-01-08 22:27:00,2026-01-08 23:44:00,False
MO_02540,8,CUR_M1,2026-01-08 23:44:00,2026-01-09 01:14:00,True
MO_02540,9,CUR_M3,2026-01-09 01:14:00,2026-01-09 01:25:00,False
MO_02540,10,CUR_M8,2026-01-09 01:31:00,2026-01-09 01:44:00,False
MO_02528,1,CUR_M6,2026-01-15 06:57:00,2026-01-15 07:24:00,False
MO_02528,2,CAL_M4,2026-01-15 07:34:00,2026-01-15 08:17:00,True
MO_02528,3,MIX_M1,2026-01-15 09:14:00,2026-01-15 09:52:00,False
MO_02528,4,CUR_M3,2026-01-15 10:06:00,2026-01-15 10:40:00,False
MO_02528,5,CUR_M5,2026-01-15 11:17:00,2026-01-15 12:45:00,True
MO_02528,6,CAL_M4,2026-01-15 12:45:00,2026-01-15 13:08:00,False
MO_02528,7,INS_M2,2026-01-15 14:03:00,2026-01-15 14:29:00,True
MO_02527,1,FIN_M2,2026-01-15 06:00:00,2026-01-15 06:13:00,False
MO_02527,2,BLD_M4,2026-01-15 06:13:00,2026-01-15 06:37:00,False
MO_02527,3,CAL_M4,2026-01-15 07:24:00,2026-01-15 07:50:00,False
MO_02527,4,FIN_M1,2026-01-15 08:29:00,2026-01-15 09:13:00,False
MO_02527,5,MIX_M3,2026-01-15 09:13:00,2026-01-15 09:38:00,False
MO_02527,6,CUR_M1,2026-01-15 09:38:00,2026-01-15 10:12:00,False
MO_02527,7,FIN_M4,2026-01-15 10:12:00,2026-01-15 11:29:00,False
MO_02527,8,CUR_M1,2026-01-15 11:29:00,2026-01-15 12:59:00,True
MO_02527,9,CUR_M3,2026-01-15 13:52:00,2026-01-15 14:04:00,False
MO_02527,10,CUR_M8,2026-01-15 14:04:00,2026-01-15 14:16:00,False
MO_02519,1,EXT_M4,2026-01-13 15:22:00,2026-01-13 15:41:00,False
MO_02519,2,CUR_M5,2026-01-13 16:07:00,2026-01-13 16:52:00,False
MO_02519,3,CAL_M4,2026-01-13 17:50:00,2026-01-13 18:15:00,False
MO_02519,4,CUR_M3,2026-01-13 18:33:00,2026-01-13 18:54:00,False
MO_02519,5,CUR_M3,2026-01-13 18:54:00,2026-01-13 19:14:00,False
MO_02519,6,CUR_M3,2026-01-13 19:14:00,2026-01-13 19:58:00,True
MO_02519,7,MIX_M1,2026-01-13 20:47:00,2026-01-13 21:00:00,False
MO_02519,8,INS_M3,2026-01-13 21:28:00,2026-01-13 21:55:00,True
MO_02518,1,BLD_M1,2026-01-13 15:23:00,2026-01-13 15:48:00,False
MO_02518,2,CAL_M4,2026-01-13 16:27:00,2026-01-13 16:49:00,True
MO_02518,3,CUR_M5,2026-01-13 17:43:00,2026-01-13 18:18:00,False
MO_02518,4,BLD_M6,2026-01-13 18:25:00,2026-01-13 18:45:00,True
MO_02518,5,CAL_M2,2026-01-13 19:43:00,2026-01-13 21:12:00,False
MO_02518,6,CUR_M2,2026-01-13 21:52:00,2026-01-13 22:09:00,False
MO_02518,7,BLD_M1,2026-01-13 22:09:00,2026-01-13 22:29:00,False
MO_02512,1,MIX_M1,2026-01-03 10:47:00,2026-01-03 11:16:00,True
MO_02512,2,MIX_M4,2026-01-03 11:32:00,2026-01-03 12:04:00,False
MO_02512,3,CUR_M8,2026-01-03 12:37:00,2026-01-03 12:57:00,False
MO_02512,4,BLD_M4,2026-01-03 13:26:00,2026-01-03 13:58:00,True
MO_02512,5,CAL_M2,2026-01-03 14:08:00,2026-01-03 15:28:00,False
MO_02512,6,FIN_M1,2026-01-03 15:35:00,2026-01-03 15:55:00,False
MO_02512,7,INS_M1,2026-01-03 16:07:00,2026-01-03 16:24:00,True
MO_02511,1,CAL_M3,2026-01-03 10:00:00,2026-01-03 10:16:00,False
MO_02511,2,CAL_M3,2026-01-03 10:16:00,2026-01-03 10:38:00,True
MO_02511,3,CUR_M8,2026-01-03 10:56:00,2026-01-03 11:24:00,False
MO_02511,4,EXT_M1,2026-01-03 12:05:00,2026-01-03 12:44:00,True
MO_02511,5,BLD_M6,2026-01-03 12:51:00,2026-01-03 13:33:00,True
MO_02511,6,CAL_M1,2026-01-03 13:54:00,2026-01-03 15:02:00,False
MO_02511,7,CAL_M4,2026-01-03 15:33:00,2026-01-03 15:52:00,False
MO_02511,8,INS_M2,2026-01-03 16:28:00,2026-01-03 16:39:00,False
MO_02508,1,CUR_M2,2026-01-03 10:22:00,2026-01-03 10:36:00,False
MO_02508,2,CUR_M2,2026-01-03 10:36:00,2026-01-03 11:11:00,False
MO_02508,3,EXT_M1,2026-01-03 11:41:00,2026-01-03 12:05:00,True
MO_02508,4,EXT_M4,2026-01-03 12:23:00,2026-01-03 12:39:00,True
MO_02508,5,CUR_M6,2026-01-03 12:48:00,2026-01-03 13:19:00,False
MO_02508,6,EXT_M5,2026-01-03 13:33:00,2026-01-03 14:18:00,False
MO_02508,7,MIX_M4,2026-01-03 14:28:00,2026-01-03 14:48:00,False
MO_02508,8,INS_M3,2026-01-03 15:04:00,2026-01-03 15:27:00,True
MO_02507,1,MIX_M2,2026-01-03 10:19:00,2026-01-03 10:35:00,True
MO_02507,2,CAL_M2,2026-01-03 10:42:00,2026-01-03 11:22:00,True
MO_02507,3,BLD_M3,2026-01-03 11:48:00,2026-01-03 12:31:00,False
MO_02507,4,MIX_M1,2026-01-03 12:37:00,2026-01-03 13:13:00,False
MO_02507,5,CUR_M5,2026-01-03 13:42:00,2026-01-03 14:32:00,True
MO_02507,6,CUR_M8,2026-01-03 14:43:00,2026-01-03 15:08:00,False
MO_02507,7,INS_M2,2026-01-03 15:54:00,2026-01-03 16:14:00,True
MO_02503,1,BLD_M1,2026-01-11 21:58:00,2026-01-11 22:10:00,False
MO_02503,2,CUR_M8,2026-01-11 22:31:00,2026-01-11 22:49:00,False
MO_02503,3,MIX_M3,2026-01-11 23:21:00,2026-01-12 00:01:00,False
MO_02503,4,BLD_M2,2026-01-12 00:23:00,2026-01-12 01:00:00,True
MO_02503,5,CUR_M1,2026-01-12 01:57:00,2026-01-12 03:14:00,True
MO_02503,6,CUR_M2,2026-01-12 04:04:00,2026-01-12 04:17:00,False
MO_02503,7,INS_M2,2026-01-12 04:32:00,2026-01-12 04:53:00,True
MO_02502,1,EXT_M2,2026-01-11 21:00:00,2026-01-11 21:13:00,False
MO_02502,2,CAL_M2,2026-01-11 21:26:00,2026-01-11 22:08:00,True
MO_02502,3,BLD_M3,2026-01-11 22:15:00,2026-01-11 22:38:00,False
MO_02502,4,MIX_M1,2026-01-11 23:27:00,2026-01-11 23:52:00,False
MO_02502,5,CAL_M2,2026-01-11 23:52:00,2026-01-12 00:14:00,False
MO_02502,6,EXT_M4,2026-01-12 00:57:00,2026-01-12 01:55:00,False
MO_02502,7,BLD_M2,2026-01-12 02:07:00,2026-01-12 02:35:00,False
MO_02502,8,BLD_M4,2026-01-12 03:07:00,2026-01-12 03:32:00,False
MO_02498,1,EXT_M5,2026-01-11 21:09:00,2026-01-11 21:37:00,False
MO_02498,2,CUR_M1,2026-01-11 22:06:00,2026-01-11 22:49:00,False
MO_02498,3,EXT_M4,2026-01-11 23:40:00,2026-01-12 00:15:00,True
MO_02498,4,EXT_M1,2026-01-12 01:09:00,2026-01-12 01:50:00,True
MO_02498,5,EXT_M1,2026-01-12 01:50:00,2026-01-12 02:28:00,False
MO_02498,6,BLD_M6,2026-01-12 02:54:00,2026-01-12 03:51:00,False
MO_02498,7,FIN_M2,2026-01-12 04:36:00,2026-01-12 04:57:00,False
MO_02498,8,EXT_M5,2026-01-12 04:57:00,2026-01-12 05:18:00,False
MO_02497,1,MIX_M2,2026-01-11 21:05:00,2026-01-11 21:19:00,True
MO_02497,2,CAL_M1,2026-01-11 21:42:00,2026-01-11 21:58:00,True
MO_02497,3,CUR_M8,2026-01-11 22:07:00,2026-01-11 22:52:00,False
MO_02497,4,CAL_M4,2026-01-11 23:34:00,2026-01-12 00:21:00,False
MO_02497,5,CUR_M7,2026-01-12 01:01:00,2026-01-12 01:56:00,True
MO_02497,6,FIN_M4,2026-01-12 02:47:00,2026-01-12 03:07:00,False
MO_02497,7,INS_M3,2026-01-12 03:12:00,2026-01-12 03:32:00,True
MO_02491,1,MIX_M2,2026-01-20 15:52:00,2026-01-20 16:21:00,True
MO_02491,2,MIX_M2,2026-01-20 16:21:00,2026-01-20 16:57:00,False
MO_02491,3,CUR_M2,2026-01-20 17:09:00,2026-01-20 17:30:00,False
MO_02491,4,CUR_M6,2026-01-20 17:44:00,2026-01-20 18:08:00,False
MO_02491,5,BLD_M3,2026-01-20 18:27:00,2026-01-20 19:35:00,False
MO_02491,6,INS_M2,2026-01-20 19:58:00,2026-01-20 20:22:00,False
MO_02491,7,CAL_M1,2026-01-20 21:14:00,2026-01-20 21:34:00,False
MO_02490,1,CAL_M4,2026-01-20 15:31:00,2026-01-20 15:50:00,False
MO_02490,2,BLD_M6,2026-01-20 15:57:00,2026-01-20 16:38:00,False
MO_02490,3,EXT_M5,2026-01-20 16:53:00,2026-01-20 17:09:00,True
MO_02490,4,CUR_M4,2026-01-20 17:09:00,2026-01-20 17:27:00,False
MO_02490,5,BLD_M6,2026-01-20 17:27:00,2026-01-20 18:10:00,False
MO_02490,6,BLD_M3,2026-01-20 18:40:00,2026-01-20 18:53:00,False
MO_02490,7,BLD_M5,2026-01-20 19:49:00,2026-01-20 20:15:00,False
MO_02486,1,CUR_M8,2026-01-13 10:50:00,2026-01-13 11:06:00,False
MO_02486,2,BLD_M4,2026-01-13 11:51:00,2026-01-13 12:18:00,False
MO_02486,3,MIX_M2,2026-01-13 12:40:00,2026-01-13 13:25:00,False
MO_02486,4,FIN_M1,2026-01-13 14:03:00,2026-01-13 14:23:00,False
MO_02486,5,INS_M2,2026-01-13 14:42:00,2026-01-13 15:52:00,False
MO_02486,6,MIX_M1,2026-01-13 16:37:00,2026-01-13 16:58:00,False
MO_02486,7,INS_M2,2026-01-13 16:58:00,2026-01-13 17:20:00,True
MO_02484,1,FIN_M2,2026-01-13 10:47:00,2026-01-13 11:04:00,False
MO_02484,2,BLD_M4,2026-01-13 11:50:00,2026-01-13 12:19:00,False
MO_02484,3,CAL_M4,2026-01-13 12:47:00,2026-01-13 13:13:00,False
MO_02484,4,CUR_M3,2026-01-13 13:39:00,2026-01-13 14:23:00,False
MO_02484,5,MIX_M3,2026-01-13 14:58:00,2026-01-13 15:25:00,False
MO_02484,6,CUR_M1,2026-01-13 15:53:00,2026-01-13 16:37:00,False
MO_02484,7,FIN_M4,2026-01-13 17:06:00,2026-01-13 18:29:00,False
MO_02484,8,CUR_M1,2026-01-13 18:29:00,2026-01-13 19:59:00,True
MO_02484,9,CUR_M3,2026-01-13 19:59:00,2026-01-13 20:10:00,False
MO_02484,10,CUR_M8,2026-01-13 20:16:00,2026-01-13 20:29:00,False
MO_02475,1,MIX_M2,2026-01-12 21:52:00,2026-01-12 22:21:00,True
MO_02475,2,MIX_M2,2026-01-12 22:21:00,2026-01-12 22:57:00,False
MO_02475,3,CUR_M2,2026-01-12 22:57:00,2026-01-12 23:13:00,False
MO_02475,4,CUR_M6,2026-01-12 23:13:00,2026-01-12 23:32:00,False
MO_02475,5,BLD_M3,2026-01-12 23:58:00,2026-01-13 01:06:00,False
MO_02475,6,INS_M2,2026-01-13 01:21:00,2026-01-13 01:45:00,False
MO_02475,7,CAL_M1,2026-01-13 01:45:00,2026-01-13 02:03:00,False
MO_02474,1,CAL_M4,2026-01-12 21:42:00,2026-01-12 22:01:00,False
MO_02474,2,BLD_M6,2026-01-12 22:01:00,2026-01-12 22:39:00,False
MO_02474,3,EXT_M5,2026-01-12 22:39:00,2026-01-12 22:55:00,True
MO_02474,4,CUR_M4,2026-01-12 22:55:00,2026-01-12 23:13:00,False
MO_02474,5,BLD_M6,2026-01-12 23:13:00,2026-01-12 23:56:00,False
MO_02474,6,BLD_M3,2026-01-13 00:26:00,2026-01-13 00:39:00,False
MO_02474,7,BLD_M5,2026-01-13 00:39:00,2026-01-13 00:59:00,False
MO_02470,1,CUR_M6,2026-01-31 01:57:00,2026-01-31 02:24:00,False
MO_02470,2,CAL_M4,2026-01-31 02:43:00,2026-01-31 03:26:00,True
MO_02470,3,MIX_M1,2026-01-31 04:23:00,2026-01-31 05:01:00,False
MO_02470,4,CUR_M3,2026-01-31 05:15:00,2026-01-31 05:49:00,False
MO_02470,5,CUR_M5,2026-01-31 06:25:00,2026-01-31 07:53:00,True
MO_02470,6,CAL_M4,2026-01-31 07:53:00,2026-01-31 08:16:00,False
MO_02470,7,INS_M2,2026-01-31 08:39:00,2026-01-31 09:05:00,True
MO_02469,1,FIN_M2,2026-01-31 01:00:00,2026-01-31 01:13:00,False
MO_02469,2,BLD_M4,2026-01-31 01:13:00,2026-01-31 01:37:00,False
MO_02469,3,CAL_M4,2026-01-31 02:24:00,2026-01-31 02:50:00,False
MO_02469,4,CUR_M3,2026-01-31 03:43:00,2026-01-31 04:27:00,False
MO_02469,5,MIX_M3,2026-01-31 04:27:00,2026-01-31 04:52:00,False
MO_02469,6,CUR_M1,2026-01-31 04:52:00,2026-01-31 05:26:00,False
MO_02469,7,FIN_M4,2026-01-31 05:26:00,2026-01-31 06:43:00,False
MO_02469,8,CUR_M1,2026-01-31 06:43:00,2026-01-31 08:13:00,True
MO_02469,9,CUR_M3,2026-01-31 08:13:00,2026-01-31 08:24:00,False
MO_02469,10,CUR_M8,2026-01-31 08:24:00,2026-01-31 08:36:00,False
MO_02458,1,BLD_M6,2026-01-23 06:43:00,2026-01-23 07:13:00,False
MO_02458,2,EXT_M1,2026-01-23 07:50:00,2026-01-23 08:27:00,False
MO_02458,3,EXT_M1,2026-01-23 08:27:00,2026-01-23 08:50:00,False
MO_02458,4,BLD_M4,2026-01-23 09:39:00,2026-01-23 09:59:00,True
MO_02458,5,CUR_M6,2026-01-23 10:05:00,2026-01-23 11:00:00,True
MO_02458,6,MIX_M4,2026-01-23 11:12:00,2026-01-23 11:27:00,False
MO_02458,7,INS_M3,2026-01-23 12:00:00,2026-01-23 12:12:00,True
MO_02456,1,CUR_M7,2026-01-23 06:30:00,2026-01-23 06:48:00,False
MO_02456,2,FIN_M2,2026-01-23 07:30:00,2026-01-23 07:52:00,False
MO_02456,3,CUR_M2,2026-01-23 08:38:00,2026-01-23 09:10:00,False
MO_02456,4,EXT_M3,2026-01-23 09:48:00,2026-01-23 10:26:00,True
MO_02456,5,CAL_M4,2026-01-23 11:02:00,2026-01-23 11:35:00,False
MO_02456,6,BLD_M4,2026-01-23 12:16:00,2026-01-23 13:19:00,False
MO_02456,7,FIN_M2,2026-01-23 13:19:00,2026-01-23 13:33:00,True
MO_02456,8,CUR_M4,2026-01-23 13:55:00,2026-01-23 14:20:00,False
MO_02448,1,FIN_M2,2026-01-18 13:18:00,2026-01-18 13:37:00,False
MO_02448,2,INS_M3,2026-01-18 13:47:00,2026-01-18 14:14:00,False
MO_02448,3,CUR_M6,2026-01-18 15:07:00,2026-01-18 15:24:00,False
MO_02448,4,CUR_M8,2026-01-18 15:55:00,2026-01-18 16:37:00,False
MO_02448,5,CUR_M1,2026-01-18 17:08:00,2026-01-18 17:54:00,False
MO_02448,6,FIN_M3,2026-01-18 18:33:00,2026-01-18 19:02:00,True
MO_02448,7,INS_M1,2026-01-18 19:59:00,2026-01-18 20:27:00,True
MO_02442,1,CUR_M6,2026-01-07 04:46:00,2026-01-07 05:13:00,False
MO_02442,2,CAL_M4,2026-01-07 05:24:00,2026-01-07 06:07:00,True
MO_02442,3,MIX_M1,2026-01-07 06:07:00,2026-01-07 06:42:00,False
MO_02442,4,CUR_M3,2026-01-07 06:56:00,2026-01-07 07:30:00,False
MO_02442,5,CUR_M5,2026-01-07 07:30:00,2026-01-07 08:58:00,True
MO_02442,6,CAL_M4,2026-01-07 08:58:00,2026-01-07 09:21:00,False
MO_02442,7,INS_M2,2026-01-07 09:21:00,2026-01-07 09:47:00,True
MO_02441,1,FIN_M2,2026-01-07 04:58:00,2026-01-07 05:15:00,False
MO_02441,2,BLD_M4,2026-01-07 05:33:00,2026-01-07 06:02:00,False
MO_02441,3,CAL_M4,2026-01-07 06:49:00,2026-01-07 07:15:00,False
MO_02441,4,FIN_M1,2026-01-07 07:54:00,2026-01-07 08:38:00,False
MO_02441,5,MIX_M3,2026-01-07 08:38:00,2026-01-07 09:03:00,False
MO_02441,6,CUR_M1,2026-01-07 09:14:00,2026-01-07 09:58:00,False
MO_02441,7,FIN_M4,2026-01-07 09:58:00,2026-01-07 11:15:00,False
MO_02441,8,CUR_M1,2026-01-07 11:15:00,2026-01-07 12:45:00,True
MO_02441,9,CUR_M3,2026-01-07 13:38:00,2026-01-07 13:50:00,False
MO_02441,10,CUR_M8,2026-01-07 13:57:00,2026-01-07 14:10:00,False
MO_02434,1,EXT_M2,2026-01-11 22:52:00,2026-01-11 23:09:00,False
MO_02434,2,CAL_M1,2026-01-11 23:19:00,2026-01-11 23:58:00,True
MO_02434,3,EXT_M3,2026-01-12 00:06:00,2026-01-12 00:39:00,True
MO_02434,4,BLD_M1,2026-01-12 01:01:00,2026-01-12 01:45:00,True
MO_02434,5,CUR_M8,2026-01-12 02:07:00,2026-01-12 03:17:00,False
MO_02434,6,FIN_M2,2026-01-12 03:55:00,2026-01-12 04:13:00,False
MO_02434,7,INS_M1,2026-01-12 04:28:00,2026-01-12 04:56:00,True
MO_02433,1,CUR_M7,2026-01-11 22:05:00,2026-01-11 22:33:00,False
MO_02433,2,CAL_M3,2026-01-11 23:09:00,2026-01-11 23:43:00,False
MO_02433,3,EXT_M1,2026-01-12 00:26:00,2026-01-12 01:11:00,True
MO_02433,4,BLD_M2,2026-01-12 01:24:00,2026-01-12 02:04:00,True
MO_02433,5,MIX_M1,2026-01-12 02:09:00,2026-01-12 03:05:00,False
MO_02433,6,FIN_M1,2026-01-12 03:52:00,2026-01-12 04:07:00,True
MO_02433,7,BLD_M1,2026-01-12 04:53:00,2026-01-12 05:08:00,False
MO_02429,1,BLD_M1,2026-01-28 05:15:00,2026-01-28 05:27:00,False
MO_02429,2,CUR_M8,2026-01-28 05:59:00,2026-01-28 06:17:00,False
MO_02429,3,MIX_M3,2026-01-28 06:49:00,2026-01-28 07:29:00,False
MO_02429,4,BLD_M2,2026-01-28 08:04:00,2026-01-28 08:41:00,True
MO_02429,5,CUR_M1,2026-01-28 09:38:00,2026-01-28 10:55:00,True
MO_02429,6,CUR_M2,2026-01-28 11:47:00,2026-01-28 12:00:00,False
MO_02429,7,INS_M2,2026-01-28 12:13:00,2026-01-28 12:34:00,True
MO_02428,1,EXT_M2,2026-01-28 05:07:00,2026-01-28 05:23:00,False
MO_02428,2,CAL_M2,2026-01-28 05:23:00,2026-01-28 06:05:00,True
MO_02428,3,BLD_M3,2026-01-28 06:37:00,2026-01-28 07:00:00,False
MO_02428,4,MIX_M1,2026-01-28 07:06:00,2026-01-28 07:31:00,False
MO_02428,5,CAL_M2,2026-01-28 07:31:00,2026-01-28 07:53:00,False
MO_02428,6,EXT_M4,2026-01-28 08:46:00,2026-01-28 09:44:00,False
MO_02428,7,BLD_M2,2026-01-28 09:56:00,2026-01-28 10:24:00,False
MO_02428,8,BLD_M4,2026-01-28 10:48:00,2026-01-28 11:13:00,False
MO_02424,1,FIN_M1,2026-01-05 08:49:00,2026-01-05 09:18:00,False
MO_02424,2,MIX_M2,2026-01-05 09:18:00,2026-01-05 09:54:00,False
MO_02424,3,CUR_M2,2026-01-05 10:06:00,2026-01-05 10:27:00,False
MO_02424,4,CUR_M6,2026-01-05 11:16:00,2026-01-05 11:40:00,False
MO_02424,5,BLD_M3,2026-01-05 11:59:00,2026-01-05 13:07:00,False
