machine_id,product_id,eligible
CAL_M2,TYRE_0072,1
CAL_M2,TYRE_0073,0
CAL_M2,TYRE_0074,1
CAL_M2,TYRE_0075,0
CAL_M2,TYRE_0076,1
CAL_M2,TYRE_0077,0
CAL_M2,TYRE_0078,0
CAL_M2,TYRE_0079,1
CAL_M2,TYRE_0080,1
CAL_M2,TYRE_0081,1
CAL_M2,TYRE_0082,1
CAL_M2,TYRE_0083,1
CAL_M2,TYRE_0084,1
CAL_M2,TYRE_0085,1
CAL_M2,TYRE_0086,1
CAL_M2,TYRE_0087,0
CAL_M2,TYRE_0088,1
CAL_M2,TYRE_0089,1
CAL_M2,TYRE_0090,1
CAL_M2,TYRE_0091,1
CAL_M2,TYRE_0092,1
CAL_M2,TYRE_0093,1
CAL_M2,TYRE_0094,1
CAL_M2,TYRE_0095,1
CAL_M2,TYRE_0096,1
CAL_M2,TYRE_0097,1
CAL_M2,TYRE_0098,1
CAL_M2,TYRE_0099,1
CAL_M2,TYRE_0100,1
CAL_M2,TYRE_0101,1
CAL_M2,TYRE_0102,1
CAL_M2,TYRE_0103,1
CAL_M2,TYRE_0104,1
CAL_M2,TYRE_0105,1
CAL_M2,TYRE_0106,1
CAL_M2,TYRE_0107,1
CAL_M2,TYRE_0108,1
CAL_M2,TYRE_0109,1
CAL_M2,TYRE_0110,1
CAL_M2,TYRE_0111,1
CAL_M2,TYRE_0112,0
CAL_M2,TYRE_0113,0
CAL_M2,TYRE_0114,0
CAL_M2,TYRE_0115,0
CAL_M2,TYRE_0116,1
CAL_M2,TYRE_0117,1
CAL_M2,TYRE_0118,0
CAL_M2,TYRE_0119,1
CAL_M2,TYRE_0120,1
CAL_M2,TYRE_0121,1
CAL_M2,TYRE_0122,1
CAL_M2,TYRE_0123,1
CAL_M2,TYRE_0124,1
CAL_M2,TYRE_0125,1
CAL_M2,TYRE_0126,1
CAL_M2,TYRE_0127,1
CAL_M2,TYRE_0128,1
CAL_M2,TYRE_0129,1
CAL_M2,TYRE_0130,1
CAL_M2,TYRE_0131,1
CAL_M2,TYRE_0132,1
CAL_M2,TYRE_0133,1
CAL_M2,TYRE_0134,1
CAL_M2,TYRE_0135,1
CAL_M2,TYRE_0136,0
CAL_M2,TYRE_0137,0
CAL_M2,TYRE_0138,0
CAL_M2,TYRE_0139,0
CAL_M2,TYRE_0140,1
CAL_M2,TYRE_0141,0
CAL_M2,TYRE_0142,1
CAL_M2,TYRE_0143,1
CAL_M2,TYRE_0144,1
CAL_M2,TYRE_0145,0
CAL_M2,TYRE_0146,1
CAL_M2,TYRE_0147,0
CAL_M2,TYRE_0148,1
CAL_M2,TYRE_0149,1
CAL_M3,TYRE_0000,1
CAL_M3,TYRE_0001,0
CAL_M3,TYRE_0002,1
CAL_M3,TYRE_0003,1
CAL_M3,TYRE_0004,1
CAL_M3,TYRE_0005,1
CAL_M3,TYRE_0006,1
CAL_M3,TYRE_0007,1
CAL_M3,TYRE_0008,1
CAL_M3,TYRE_0009,0
CAL_M3,TYRE_0010,0
CAL_M3,TYRE_0011,1
CAL_M3,TYRE_0012,0
CAL_M3,TYRE_0013,1
CAL_M3,TYRE_0014,0
CAL_M3,TYRE_0015,1
CAL_M3,TYRE_0016,1
CAL_M3,TYRE_0017,1
CAL_M3,TYRE_0018,1
CAL_M3,TYRE_0019,1
CAL_M3,TYRE_0020,1
CAL_M3,TYRE_0021,1
CAL_M3,TYRE_0022,1
CAL_M3,TYRE_0023,1
CAL_M3,TYRE_0024,1
CAL_M3,TYRE_0025,1
CAL_M3,TYRE_0026,1
CAL_M3,TYRE_0027,1
CAL_M3,TYRE_0028,1
CAL_M3,TYRE_0029,1
CAL_M3,TYRE_0030,1
CAL_M3,TYRE_0031,1
CAL_M3,TYRE_0032,1
CAL_M3,TYRE_0033,1
CAL_M3,TYRE_0034,1
CAL_M3,TYRE_0035,1
CAL_M3,TYRE_0036,0
CAL_M3,TYRE_0037,1
CAL_M3,TYRE_0038,1
CAL_M3,TYRE_0039,1
CAL_M3,TYRE_0040,0
CAL_M3,TYRE_0041,0
CAL_M3,TYRE_0042,0
CAL_M3,TYRE_0043,1
CAL_M3,TYRE_0044,1
CAL_M3,TYRE_0045,0
CAL_M3,TYRE_0046,1
CAL_M3,TYRE_0047,1
CAL_M3,TYRE_0048,1
CAL_M3,TYRE_0049,1
CAL_M3,TYRE_0050,1
CAL_M3,TYRE_0051,0
CAL_M3,TYRE_0052,1
CAL_M3,TYRE_0053,1
CAL_M3,TYRE_0054,1
CAL_M3,TYRE_0055,1
CAL_M3,TYRE_0056,1
CAL_M3,TYRE_0057,1
CAL_M3,TYRE_0058,1
CAL_M3,TYRE_0059,0
CAL_M3,TYRE_0060,1
CAL_M3,TYRE_0061,1
CAL_M3,TYRE_0062,1
CAL_M3,TYRE_0063,1
CAL_M3,TYRE_0064,1
CAL_M3,TYRE_0065,0
CAL_M3,TYRE_0066,0
CAL_M3,TYRE_0067,1
CAL_M3,TYRE_0068,1
CAL_M3,TYRE_0069,0
CAL_M3,TYRE_0070,1
CAL_M3,TYRE_0071,1
CAL_M3,TYRE_0072,1
CAL_M3,TYRE_0073,1
CAL_M3,TYRE_0074,0
CAL_M3,TYRE_0075,1
CAL_M3,TYRE_0076,1
CAL_M3,TYRE_0077,0
CAL_M3,TYRE_0078,1
CAL_M3,TYRE_0079,1
CAL_M3,TYRE_0080,1
CAL_M3,TYRE_0081,1
CAL_M3,TYRE_0082,1
CAL_M3,TYRE_0083,1
CAL_M3,TYRE_0084,1
CAL_M3,TYRE_0085,1
CAL_M3,TYRE_0086,0
CAL_M3,TYRE_0087,0
CAL_M3,TYRE_0088,0
CAL_M3,TYRE_0089,1
CAL_M3,TYRE_0090,1
CAL_M3,TYRE_0091,1
CAL_M3,TYRE_0092,1
CAL_M3,TYRE_0093,1
CAL_M3,TYRE_0094,1
CAL_M3,TYRE_0095,1
CAL_M3,TYRE_0096,1
CAL_M3,TYRE_0097,1
CAL_M3,TYRE_0098,0
CAL_M3,TYRE_0099,1
CAL_M3,TYRE_0100,0
CAL_M3,TYRE_0101,0
CAL_M3,TYRE_0102,1
CAL_M3,TYRE_0103,1
CAL_M3,TYRE_0104,0
CAL_M3,TYRE_0105,1
CAL_M3,TYRE_0106,1
CAL_M3,TYRE_0107,1
CAL_M3,TYRE_0108,0
CAL_M3,TYRE_0109,1
CAL_M3,TYRE_0110,1
CAL_M3,TYRE_0111,1
CAL_M3,TYRE_0112,1
CAL_M3,TYRE_0113,0
CAL_M3,TYRE_0114,1
CAL_M3,TYRE_0115,1
CAL_M3,TYRE_0116,1
CAL_M3,TYRE_0117,0
CAL_M3,TYRE_0118,0
CAL_M3,TYRE_0119,1
CAL_M3,TYRE_0120,1
CAL_M3,TYRE_0121,1
CAL_M3,TYRE_0122,1
CAL_M3,TYRE_0123,1
CAL_M3,TYRE_0124,0
CAL_M3,TYRE_0125,1
CAL_M3,TYRE_0126,1
CAL_M3,TYRE_0127,1
CAL_M3,TYRE_0128,0
CAL_M3,TYRE_0129,1
CAL_M3,TYRE_0130,1
CAL_M3,TYRE_0131,1
CAL_M3,TYRE_0132,1
CAL_M3,TYRE_0133,1
CAL_M3,TYRE_0134,1
CAL_M3,TYRE_0135,1
CAL_M3,TYRE_0136,1
CAL_M3,TYRE_0137,1
CAL_M3,TYRE_0138,1
CAL_M3,TYRE_0139,1
CAL_M3,TYRE_0140,1
CAL_M3,TYRE_0141,1
CAL_M3,TYRE_0142,0
CAL_M3,TYRE_0143,1
CAL_M3,TYRE_0144,1
CAL_M3,TYRE_0145,1
CAL_M3,TYRE_0146,1
CAL_M3,TYRE_0147,1
CAL_M3,TYRE_0148,1
CAL_M3,TYRE_0149,1
CAL_M4,TYRE_0000,1
CAL_M4,TYRE_0001,1
CAL_M4,TYRE_0002,1
CAL_M4,TYRE_0003,0
CAL_M4,TYRE_0004,1
CAL_M4,TYRE_0005,1
CAL_M4,TYRE_0006,1
CAL_M4,TYRE_0007,1
CAL_M4,TYRE_0008,1
CAL_M4,TYRE_0009,1
CAL_M4,TYRE_0010,1
CAL_M4,TYRE_0011,0
CAL_M4,TYRE_0012,0
CAL_M4,TYRE_0013,1
CAL_M4,TYRE_0014,1
CAL_M4,TYRE_0015,0
CAL_M4,TYRE_0016,1
CAL_M4,TYRE_0017,1
CAL_M4,TYRE_0018,1
CAL_M4,TYRE_0019,1
CAL_M4,TYRE_0020,1
CAL_M4,TYRE_0021,0
CAL_M4,TYRE_0022,1
CAL_M4,TYRE_0023,1
CAL_M4,TYRE_0024,1
CAL_M4,TYRE_0025,1
CAL_M4,TYRE_0026,1
CAL_M4,TYRE_0027,1
CAL_M4,TYRE_0028,1
CAL_M4,TYRE_0029,1
CAL_M4,TYRE_0030,1
CAL_M4,TYRE_0031,1
CAL_M4,TYRE_0032,1
CAL_M4,TYRE_0033,0
CAL_M4,TYRE_0034,1
CAL_M4,TYRE_0035,0
CAL_M4,TYRE_0036,1
CAL_M4,TYRE_0037,1
CAL_M4,TYRE_0038,1
CAL_M4,TYRE_0039,1
CAL_M4,TYRE_0040,1
CAL_M4,TYRE_0041,0
CAL_M4,TYRE_0042,1
CAL_M4,TYRE_0043,1
CAL_M4,TYRE_0044,1
CAL_M4,TYRE_0045,1
CAL_M4,TYRE_0046,1
CAL_M4,TYRE_0047,0
CAL_M4,TYRE_0048,1
CAL_M4,TYRE_0049,1
CAL_M4,TYRE_0050,0
CAL_M4,TYRE_0051,1
CAL_M4,TYRE_0052,1
CAL_M4,TYRE_0053,0
CAL_M4,TYRE_0054,1
CAL_M4,TYRE_0055,1
CAL_M4,TYRE_0056,1
CAL_M4,TYRE_0057,1
CAL_M4,TYRE_0058,1
CAL_M4,TYRE_0059,0
CAL_M4,TYRE_0060,1
CAL_M4,TYRE_0061,1
CAL_M4,TYRE_0062,1
CAL_M4,TYRE_0063,1
CAL_M4,TYRE_0064,1
CAL_M4,TYRE_0065,1
CAL_M4,TYRE_0066,1
CAL_M4,TYRE_0067,0
CAL_M4,TYRE_0068,1
CAL_M4,TYRE_0069,0
CAL_M4,TYRE_0070,0
CAL_M4,TYRE_0071,1
CAL_M4,TYRE_0072,1
CAL_M4,TYRE_0073,1
CAL_M4,TYRE_0074,1
CAL_M4,TYRE_0075,0
CAL_M4,TYRE_0076,1
CAL_M4,TYRE_0077,1
CAL_M4,TYRE_0078,1
CAL_M4,TYRE_0079,0
CAL_M4,TYRE_0080,0
CAL_M4,TYRE_0081,1
CAL_M4,TYRE_0082,1
CAL_M4,TYRE_0083,0
CAL_M4,TYRE_0084,1
CAL_M4,TYRE_0085,1
CAL_M4,TYRE_0086,1
CAL_M4,TYRE_0087,1
CAL_M4,TYRE_0088,1
CAL_M4,TYRE_0089,1
CAL_M4,TYRE_0090,1
CAL_M4,TYRE_0091,0
CAL_M4,TYRE_0092,1
CAL_M4,TYRE_0093,1
CAL_M4,TYRE_0094,1
CAL_M4,TYRE_0095,1
CAL_M4,TYRE_0096,1
CAL_M4,TYRE_0097,1
CAL_M4,TYRE_0098,1
CAL_M4,TYRE_0099,1
CAL_M4,TYRE_0100,1
CAL_M4,TYRE_0101,1
CAL_M4,TYRE_0102,1
CAL_M4,TYRE_0103,0
CAL_M4,TYRE_0104,1
CAL_M4,TYRE_0105,1
CAL_M4,TYRE_0106,1
CAL_M4,TYRE_0107,1
CAL_M4,TYRE_0108,1
CAL_M4,TYRE_0109,1
CAL_M4,TYRE_0110,1
CAL_M4,TYRE_0111,1
CAL_M4,TYRE_0112,1
CAL_M4,TYRE_0113,1
CAL_M4,TYRE_0114,0
CAL_M4,TYRE_0115,1
CAL_M4,TYRE_0116,1
CAL_M4,TYRE_0117,1
CAL_M4,TYRE_0118,1
CAL_M4,TYRE_0119,0
CAL_M4,TYRE_0120,1
CAL_M4,TYRE_0121,1
CAL_M4,TYRE_0122,1
CAL_M4,TYRE_0123,1
CAL_M4,TYRE_0124,1
CAL_M4,TYRE_0125,1
CAL_M4,TYRE_0126,1
CAL_M4,TYRE_0127,1
CAL_M4,TYRE_0128,1
CAL_M4,TYRE_0129,1
CAL_M4,TYRE_0130,0
CAL_M4,TYRE_0131,1
CAL_M4,TYRE_0132,1
CAL_M4,TYRE_0133,0
CAL_M4,TYRE_0134,1
CAL_M4,TYRE_0135,1
CAL_M4,TYRE_0136,1
CAL_M4,TYRE_0137,1
CAL_M4,TYRE_0138,1
CAL_M4,TYRE_0139,1
CAL_M4,TYRE_0140,1
CAL_M4,TYRE_0141,1
CAL_M4,TYRE_0142,1
CAL_M4,TYRE_0143,1
CAL_M4,TYRE_0144,0
CAL_M4,TYRE_0145,1
CAL_M4,TYRE_0146,1
CAL_M4,TYRE_0147,1
CAL_M4,TYRE_0148,0
CAL_M4,TYRE_0149,1
EXT_M1,TYRE_0000,0
EXT_M1,TYRE_0001,1
EXT_M1,TYRE_0002,1
EXT_M1,TYRE_0003,1
EXT_M1,TYRE_0004,1
EXT_M1,TYRE_0005,0
EXT_M1,TYRE_0006,1
EXT_M1,TYRE_0007,1
EXT_M1,TYRE_0008,1
EXT_M1,TYRE_0009,1
EXT_M1,TYRE_0010,1
EXT_M1,TYRE_0011,1
EXT_M1,TYRE_0012,0
EXT_M1,TYRE_0013,0
EXT_M1,TYRE_0014,1
EXT_M1,TYRE_0015,1
EXT_M1,TYRE_0016,1
EXT_M1,TYRE_0017,1
EXT_M1,TYRE_0018,1
EXT_M1,TYRE_0019,0
EXT_M1,TYRE_0020,1
EXT_M1,TYRE_0021,1
EXT_M1,TYRE_0022,1
EXT_M1,TYRE_0023,1
EXT_M1,TYRE_0024,0
EXT_M1,TYRE_0025,0
EXT_M1,TYRE_0026,0
EXT_M1,TYRE_0027,1
EXT_M1,TYRE_0028,0
EXT_M1,TYRE_0029,1
EXT_M1,TYRE_0030,0
EXT_M1,TYRE_0031,1
EXT_M1,TYRE_0032,1
EXT_M1,TYRE_0033,1
EXT_M1,TYRE_0034,1
EXT_M1,TYRE_0035,1
EXT_M1,TYRE_0036,1
EXT_M1,TYRE_0037,1
EXT_M1,TYRE_0038,0
EXT_M1,TYRE_0039,1
EXT_M1,TYRE_0040,1
EXT_M1,TYRE_0041,0
EXT_M1,TYRE_0042,1
EXT_M1,TYRE_0043,1
EXT_M1,TYRE_0044,1
EXT_M1,TYRE_0045,1
EXT_M1,TYRE_0046,0
EXT_M1,TYRE_0047,1
EXT_M1,TYRE_0048,0
EXT_M1,TYRE_0049,1
EXT_M1,TYRE_0050,1
EXT_M1,TYRE_0051,1
EXT_M1,TYRE_0052,0
EXT_M1,TYRE_0053,1
EXT_M1,TYRE_0054,1
EXT_M1,TYRE_0055,1
EXT_M1,TYRE_0056,0
EXT_M1,TYRE_0057,1
EXT_M1,TYRE_0058,1
EXT_M1,TYRE_0059,1
EXT_M1,TYRE_0060,1
EXT_M1,TYRE_0061,1
EXT_M1,TYRE_0062,0
EXT_M1,TYRE_0063,1
EXT_M1,TYRE_0064,1
EXT_M1,TYRE_0065,1
EXT_M1,TYRE_0066,0
EXT_M1,TYRE_0067,1
EXT_M1,TYRE_0068,0
EXT_M1,TYRE_0069,0
EXT_M1,TYRE_0070,1
EXT_M1,TYRE_0071,0
EXT_M1,TYRE_0072,1
EXT_M1,TYRE_0073,1
EXT_M1,TYRE_0074,0
EXT_M1,TYRE_0075,1
EXT_M1,TYRE_0076,1
EXT_M1,TYRE_0077,1
EXT_M1,TYRE_0078,1
EXT_M1,TYRE_0079,1
EXT_M1,TYRE_0080,0
EXT_M1,TYRE_0081,1
EXT_M1,TYRE_0082,1
EXT_M1,TYRE_0083,1
EXT_M1,TYRE_0084,1
EXT_M1,TYRE_0085,1
EXT_M1,TYRE_0086,0
EXT_M1,TYRE_0087,0
EXT_M1,TYRE_0088,1
EXT_M1,TYRE_0089,1
EXT_M1,TYRE_0090,0
EXT_M1,TYRE_0091,1
EXT_M1,TYRE_0092,1
EXT_M1,TYRE_0093,1
EXT_M1,TYRE_0094,1
EXT_M1,TYRE_0095,0
EXT_M1,TYRE_0096,1
EXT_M1,TYRE_0097,0
EXT_M1,TYRE_0098,1
EXT_M1,TYRE_0099,1
EXT_M1,TYRE_0100,1
EXT_M1,TYRE_0101,1
EXT_M1,TYRE_0102,1
EXT_M1,TYRE_0103,1
EXT_M1,TYRE_0104,1
EXT_M1,TYRE_0105,1
EXT_M1,TYRE_0106,0
EXT_M1,TYRE_0107,1
EXT_M1,TYRE_0108,1
EXT_M1,TYRE_0109,0
EXT_M1,TYRE_0110,1
EXT_M1,TYRE_0111,1
EXT_M1,TYRE_0112,0
EXT_M1,TYRE_0113,1
EXT_M1,TYRE_0114,1
EXT_M1,TYRE_0115,0
EXT_M1,TYRE_0116,1
EXT_M1,TYRE_0117,1
EXT_M1,TYRE_0118,1
EXT_M1,TYRE_0119,1
EXT_M1,TYRE_0120,1
EXT_M1,TYRE_0121,1
EXT_M1,TYRE_0122,0
EXT_M1,TYRE_0123,1
EXT_M1,TYRE_0124,1
EXT_M1,TYRE_0125,1
EXT_M1,TYRE_0126,1
EXT_M1,TYRE_0127,1
EXT_M1,TYRE_0128,1
EXT_M1,TYRE_0129,1
EXT_M1,TYRE_0130,1
EXT_M1,TYRE_0131,1
EXT_M1,TYRE_0132,1
EXT_M1,TYRE_0133,0
EXT_M1,TYRE_0134,1
EXT_M1,TYRE_0135,0
EXT_M1,TYRE_0136,1
EXT_M1,TYRE_0137,1
EXT_M1,TYRE_0138,1
EXT_M1,TYRE_0139,0
EXT_M1,TYRE_0140,1
EXT_M1,TYRE_0141,0
EXT_M1,TYRE_0142,1
EXT_M1,TYRE_0143,1
EXT_M1,TYRE_0144,0
EXT_M1,TYRE_0145,0
EXT_M1,TYRE_0146,1
EXT_M1,TYRE_0147,1
EXT_M1,TYRE_0148,1
EXT_M1,TYRE_0149,1
EXT_M2,TYRE_0000,1
EXT_M2,TYRE_0001,0
EXT_M2,TYRE_0002,1
EXT_M2,TYRE_0003,1
EXT_M2,TYRE_0004,1
EXT_M2,TYRE_0005,0
EXT_M2,TYRE_0006,1
EXT_M2,TYRE_0007,0
EXT_M2,TYRE_0008,1
EXT_M2,TYRE_0009,1
EXT_M2,TYRE_0010,1
EXT_M2,TYRE_0011,0
EXT_M2,TYRE_0012,0
EXT_M2,TYRE_0013,1
EXT_M2,TYRE_0014,1
EXT_M2,TYRE_0015,1
EXT_M2,TYRE_0016,0
EXT_M2,TYRE_0017,1
EXT_M2,TYRE_0018,1
EXT_M2,TYRE_0019,1
EXT_M2,TYRE_0020,1
EXT_M2,TYRE_0021,1
EXT_M2,TYRE_0022,1
EXT_M2,TYRE_0023,1
EXT_M2,TYRE_0024,1
EXT_M2,TYRE_0025,1
EXT_M2,TYRE_0026,1
EXT_M2,TYRE_0027,1
EXT_M2,TYRE_0028,1
EXT_M2,TYRE_0029,1
EXT_M2,TYRE_0030,0
EXT_M2,TYRE_0031,0
EXT_M2,TYRE_0032,1
EXT_M2,TYRE_0033,0
EXT_M2,TYRE_0034,1
EXT_M2,TYRE_0035,1
EXT_M2,TYRE_0036,1
EXT_M2,TYRE_0037,0
EXT_M2,TYRE_0038,1
EXT_M2,TYRE_0039,1
EXT_M2,TYRE_0040,1
EXT_M2,TYRE_0041,1
EXT_M2,TYRE_0042,1
EXT_M2,TYRE_0043,1
EXT_M2,TYRE_0044,1
EXT_M2,TYRE_0045,1
EXT_M2,TYRE_0046,1
EXT_M2,TYRE_0047,1
EXT_M2,TYRE_0048,0
EXT_M2,TYRE_0049,1
EXT_M2,TYRE_0050,1
EXT_M2,TYRE_0051,1
EXT_M2,TYRE_0052,1
EXT_M2,TYRE_0053,1
EXT_M2,TYRE_0054,1
EXT_M2,TYRE_0055,1
EXT_M2,TYRE_0056,1
EXT_M2,TYRE_0057,1
EXT_M2,TYRE_0058,1
EXT_M2,TYRE_0059,1
EXT_M2,TYRE_0060,1
EXT_M2,TYRE_0061,0
EXT_M2,TYRE_0062,1
EXT_M2,TYRE_0063,0
EXT_M2,TYRE_0064,1
EXT_M2,TYRE_0065,1
EXT_M2,TYRE_0066,0
EXT_M2,TYRE_0067,1
EXT_M2,TYRE_0068,1
EXT_M2,TYRE_0069,1
EXT_M2,TYRE_0070,1
EXT_M2,TYRE_0071,1
EXT_M2,TYRE_0072,1
EXT_M2,TYRE_0073,0
EXT_M2,TYRE_0074,1
EXT_M2,TYRE_0075,1
EXT_M2,TYRE_0076,1
EXT_M2,TYRE_0077,1
EXT_M2,TYRE_0078,1
EXT_M2,TYRE_0079,0
EXT_M2,TYRE_0080,1
EXT_M2,TYRE_0081,1
EXT_M2,TYRE_0082,1
EXT_M2,TYRE_0083,1
EXT_M2,TYRE_0084,1
EXT_M2,TYRE_0085,1
EXT_M2,TYRE_0086,0
EXT_M2,TYRE_0087,1
EXT_M2,TYRE_0088,1
EXT_M2,TYRE_0089,1
EXT_M2,TYRE_0090,1
EXT_M2,TYRE_0091,1
EXT_M2,TYRE_0092,0
EXT_M2,TYRE_0093,1
EXT_M2,TYRE_0094,1
EXT_M2,TYRE_0095,0
EXT_M2,TYRE_0096,1
EXT_M2,TYRE_0097,0
EXT_M2,TYRE_0098,0
EXT_M2,TYRE_0099,1
EXT_M2,TYRE_0100,0
EXT_M2,TYRE_0101,1
EXT_M2,TYRE_0102,1
EXT_M2,TYRE_0103,1
EXT_M2,TYRE_0104,0
EXT_M2,TYRE_0105,1
EXT_M2,TYRE_0106,1
EXT_M2,TYRE_0107,1
EXT_M2,TYRE_0108,0
EXT_M2,TYRE_0109,1
EXT_M2,TYRE_0110,1
EXT_M2,TYRE_0111,1
EXT_M2,TYRE_0112,1
EXT_M2,TYRE_0113,1
EXT_M2,TYRE_0114,1
EXT_M2,TYRE_0115,0
EXT_M2,TYRE_0116,1
EXT_M2,TYRE_0117,1
EXT_M2,TYRE_0118,1
EXT_M2,TYRE_0119,0
EXT_M2,TYRE_0120,1
EXT_M2,TYRE_0121,1
EXT_M2,TYRE_0122,1
EXT_M2,TYRE_0123,0
EXT_M2,TYRE_0124,1
EXT_M2,TYRE_0125,1
EXT_M2,TYRE_0126,1
EXT_M2,TYRE_0127,1
EXT_M2,TYRE_0128,1
EXT_M2,TYRE_0129,1
EXT_M2,TYRE_0130,1
EXT_M2,TYRE_0131,0
EXT_M2,TYRE_0132,1
EXT_M2,TYRE_0133,0
EXT_M2,TYRE_0134,0
EXT_M2,TYRE_0135,1
EXT_M2,TYRE_0136,0
EXT_M2,TYRE_0137,1
EXT_M2,TYRE_0138,0
EXT_M2,TYRE_0139,1
EXT_M2,TYRE_0140,0
EXT_M2,TYRE_0141,1
EXT_M2,TYRE_0142,0
EXT_M2,TYRE_0143,1
EXT_M2,TYRE_0144,1
EXT_M2,TYRE_0145,1
EXT_M2,TYRE_0146,1
EXT_M2,TYRE_0147,0
EXT_M2,TYRE_0148,0
EXT_M2,TYRE_0149,1
EXT_M3,TYRE_0000,1
EXT_M3,TYRE_0001,1
EXT_M3,TYRE_0002,1
EXT_M3,TYRE_0003,1
EXT_M3,TYRE_0004,1
EXT_M3,TYRE_0005,1
EXT_M3,TYRE_0006,1
EXT_M3,TYRE_0007,1
EXT_M3,TYRE_0008,1
EXT_M3,TYRE_0009,1
EXT_M3,TYRE_0010,1
EXT_M3,TYRE_0011,1
EXT_M3,TYRE_0012,1
EXT_M3,TYRE_0013,0
EXT_M3,TYRE_0014,1
EXT_M3,TYRE_0015,1
EXT_M3,TYRE_0016,1
EXT_M3,TYRE_0017,1
EXT_M3,TYRE_0018,1
EXT_M3,TYRE_0019,0
EXT_M3,TYRE_0020,1
EXT_M3,TYRE_0021,1
EXT_M3,TYRE_0022,1
EXT_M3,TYRE_0023,1
EXT_M3,TYRE_0024,1
EXT_M3,TYRE_0025,1
EXT_M3,TYRE_0026,1
EXT_M3,TYRE_0027,0
EXT_M3,TYRE_0028,1
EXT_M3,TYRE_0029,1
EXT_M3,TYRE_0030,1
EXT_M3,TYRE_0031,1
EXT_M3,TYRE_0032,1
EXT_M3,TYRE_0033,1
EXT_M3,TYRE_0034,1
EXT_M3,TYRE_0035,1
EXT_M3,TYRE_0036,1
EXT_M3,TYRE_0037,1
EXT_M3,TYRE_0038,1
EXT_M3,TYRE_0039,0
EXT_M3,TYRE_0040,0
EXT_M3,TYRE_0041,1
EXT_M3,TYRE_0042,1
EXT_M3,TYRE_0043,0
EXT_M3,TYRE_0044,1
EXT_M3,TYRE_0045,0
EXT_M3,TYRE_0046,1
EXT_M3,TYRE_0047,1
EXT_M3,TYRE_0048,1
EXT_M3,TYRE_0049,1
EXT_M3,TYRE_0050,1
EXT_M3,TYRE_0051,1
EXT_M3,TYRE_0052,1
EXT_M3,TYRE_0053,1
EXT_M3,TYRE_0054,1
EXT_M3,TYRE_0055,1
EXT_M3,TYRE_0056,1
EXT_M3,TYRE_0057,1
EXT_M3,TYRE_0058,1
EXT_M3,TYRE_0059,1
EXT_M3,TYRE_0060,1
EXT_M3,TYRE_0061,1
EXT_M3,TYRE_0062,1
EXT_M3,TYRE_0063,1
EXT_M3,TYRE_0064,1
EXT_M3,TYRE_0065,1
EXT_M3,TYRE_0066,0
EXT_M3,TYRE_0067,1
EXT_M3,TYRE_0068,0
EXT_M3,TYRE_0069,0
EXT_M3,TYRE_0070,1
EXT_M3,TYRE_0071,1
EXT_M3,TYRE_0072,1
EXT_M3,TYRE_0073,1
EXT_M3,TYRE_0074,1
EXT_M3,TYRE_0075,1
EXT_M3,TYRE_0076,1
EXT_M3,TYRE_0077,1
EXT_M3,TYRE_0078,0
EXT_M3,TYRE_0079,1
EXT_M3,TYRE_0080,0
EXT_M3,TYRE_0081,1
EXT_M3,TYRE_0082,1
EXT_M3,TYRE_0083,1
EXT_M3,TYRE_0084,1
EXT_M3,TYRE_0085,1
EXT_M3,TYRE_0086,1
EXT_M3,TYRE_0087,0
EXT_M3,TYRE_0088,0
EXT_M3,TYRE_0089,1
EXT_M3,TYRE_0090,0
EXT_M3,TYRE_0091,1
EXT_M3,TYRE_0092,0
EXT_M3,TYRE_0093,1
EXT_M3,TYRE_0094,0
EXT_M3,TYRE_0095,1
EXT_M3,TYRE_0096,1
EXT_M3,TYRE_0097,1
EXT_M3,TYRE_0098,1
EXT_M3,TYRE_0099,1
EXT_M3,TYRE_0100,1
EXT_M3,TYRE_0101,1
EXT_M3,TYRE_0102,1
EXT_M3,TYRE_0103,1
EXT_M3,TYRE_0104,1
EXT_M3,TYRE_0105,1
EXT_M3,TYRE_0106,1
EXT_M3,TYRE_0107,0
EXT_M3,TYRE_0108,0
EXT_M3,TYRE_0109,1
EXT_M3,TYRE_0110,1
EXT_M3,TYRE_0111,1
EXT_M3,TYRE_0112,1
EXT_M3,TYRE_0113,1
EXT_M3,TYRE_0114,1
EXT_M3,TYRE_0115,1
EXT_M3,TYRE_0116,1
EXT_M3,TYRE_0117,1
EXT_M3,TYRE_0118,1
EXT_M3,TYRE_0119,1
EXT_M3,TYRE_0120,1
EXT_M3,TYRE_0121,1
EXT_M3,TYRE_0122,1
EXT_M3,TYRE_0123,1
EXT_M3,TYRE_0124,0
EXT_M3,TYRE_0125,1
EXT_M3,TYRE_0126,1
EXT_M3,TYRE_0127,0
EXT_M3,TYRE_0128,0
EXT_M3,TYRE_0129,1
EXT_M3,TYRE_0130,1
EXT_M3,TYRE_0131,0
EXT_M3,TYRE_0132,0
EXT_M3,TYRE_0133,1
EXT_M3,TYRE_0134,1
EXT_M3,TYRE_0135,0
EXT_M3,TYRE_0136,1
EXT_M3,TYRE_0137,1
EXT_M3,TYRE_0138,0
EXT_M3,TYRE_0139,1
EXT_M3,TYRE_0140,1
EXT_M3,TYRE_0141,1
EXT_M3,TYRE_0142,1
EXT_M3,TYRE_0143,1
