product_id,operation_seq,department,machine_id,proc_time_min,setup_family,buffer_id,transfer_time_min,is_primary,efficiency
TYRE_0034,5,EXT,BLD_M1,32.957797518078415,TYRE_0034,BUF_SEC_3,9,0,1.031622334027324
TYRE_0034,6,BLD,BLD_M5,29.0,TYRE_0034,BUF_SEC_1,14,1,1.0
TYRE_0034,6,BLD,EXT_M1,26.099770712581805,TYRE_0034,BUF_SEC_1,14,0,1.1111208722619197
TYRE_0034,7,CUR,CUR_M7,75.0,TYRE_0034,BUF_SEC_4,13,1,1.0
TYRE_0034,7,CUR,CUR_M6,106.2280532243684,TYRE_0034,BUF_SEC_4,13,0,0.706028188632899
TYRE_0034,8,CUR,CUR_M1,59.0,TYRE_0034,BUF_SEC_1,12,1,1.0
TYRE_0034,8,CUR,CUR_M4,78.5765977013845,TYRE_0034,BUF_SEC_1,12,0,0.7508596926557999
TYRE_0034,8,CUR,CUR_M3,49.806870830359856,TYRE_0034,BUF_SEC_1,12,0,1.1845755217377851
TYRE_0034,9,FIN,FIN_M3,16.0,TYRE_0034,BUF_SEC_2,2,1,1.0
TYRE_0034,9,FIN,EXT_M1,13.278346859633531,TYRE_0034,BUF_SEC_2,2,0,1.204969275854689
TYRE_0034,10,INS,INS_M2,28.0,TYRE_0034,BUF_SEC_5,9,1,1.0
TYRE_0034,10,INS,CUR_M1,31.44748069307118,TYRE_0034,BUF_SEC_5,9,0,0.8903733902655432
TYRE_0034,10,INS,CAL_M4,28.276307611075435,TYRE_0034,BUF_SEC_5,9,0,0.9902282994344279
TYRE_0035,1,MIX,MIX_M3,24.0,TYRE_0035,BUF_SEC_1,2,1,1.0
TYRE_0035,1,MIX,INS_M3,21.35075255401717,TYRE_0035,BUF_SEC_1,2,0,1.1240821577263032
TYRE_0035,2,CAL,CAL_M4,29.0,TYRE_0035,BUF_SEC_1,8,1,1.0
TYRE_0035,2,CAL,CUR_M8,27.646607265625413,TYRE_0035,BUF_SEC_1,8,0,1.0489533027098532
TYRE_0035,3,EXT,EXT_M2,31.0,TYRE_0035,BUF_SEC_1,13,1,1.0
TYRE_0035,3,EXT,CAL_M3,24.150576583444586,TYRE_0035,BUF_SEC_1,13,0,1.2836132459566514
TYRE_0035,4,EXT,EXT_M4,40.0,TYRE_0035,BUF_SEC_1,6,1,1.0
TYRE_0035,4,EXT,CUR_M4,48.85187002721734,TYRE_0035,BUF_SEC_1,6,0,0.818801818184532
TYRE_0035,4,EXT,CAL_M1,41.544928005106854,TYRE_0035,BUF_SEC_1,6,0,0.9628130778101975
TYRE_0035,5,BLD,BLD_M6,25.0,TYRE_0035,BUF_SEC_1,12,1,1.0
TYRE_0035,5,BLD,BLD_M3,20.571949890388325,TYRE_0035,BUF_SEC_1,12,0,1.215246981117748
TYRE_0035,6,CUR,CUR_M2,58.0,TYRE_0035,BUF_SEC_3,12,1,1.0
TYRE_0035,6,CUR,EXT_M1,81.12844524923123,TYRE_0035,BUF_SEC_3,12,0,0.7149157095494765
TYRE_0035,7,FIN,FIN_M3,12.0,TYRE_0035,BUF_SEC_4,11,1,1.0
TYRE_0035,7,FIN,BLD_M3,12.544409148922327,TYRE_0035,BUF_SEC_4,11,0,0.9566014514945014
TYRE_0035,7,FIN,FIN_M4,11.34603326528326,TYRE_0035,BUF_SEC_4,11,0,1.057638358660357
TYRE_0035,7,FIN,CUR_M7,15.919524917911895,TYRE_0035,BUF_SEC_4,11,0,0.7537913387414074
TYRE_0035,8,INS,INS_M1,19.0,TYRE_0035,BUF_SEC_4,6,1,1.0
TYRE_0035,8,INS,CUR_M7,16.54247797678052,TYRE_0035,BUF_SEC_4,6,0,1.1485582768596654
TYRE_0035,8,INS,INS_M3,14.617060651888833,TYRE_0035,BUF_SEC_4,6,0,1.2998509380574266
TYRE_0036,1,MIX,MIX_M2,16.0,TYRE_0036,BUF_SEC_5,1,1,1.0
TYRE_0036,1,MIX,CUR_M1,20.029078776163747,TYRE_0036,BUF_SEC_5,1,0,0.798838537648637
TYRE_0036,2,CAL,CAL_M2,15.0,TYRE_0036,BUF_SEC_5,4,1,1.0
TYRE_0036,2,CAL,CUR_M5,16.89747154349147,TYRE_0036,BUF_SEC_5,4,0,0.8877067768034008
TYRE_0036,2,CAL,EXT_M3,19.767358670943487,TYRE_0036,BUF_SEC_5,4,0,0.7588267228665638
TYRE_0036,2,CAL,MIX_M3,14.762467475044739,TYRE_0036,BUF_SEC_5,4,0,1.016090299630248
TYRE_0036,3,EXT,EXT_M1,22.0,TYRE_0036,BUF_SEC_3,8,1,1.0
TYRE_0036,3,EXT,EXT_M4,18.642620796907117,TYRE_0036,BUF_SEC_3,8,0,1.1800915890350505
TYRE_0036,4,BLD,BLD_M4,39.0,TYRE_0036,BUF_SEC_2,10,1,1.0
TYRE_0036,4,BLD,CUR_M4,50.47280877569422,TYRE_0036,BUF_SEC_2,10,0,0.7726932767565913
TYRE_0036,4,BLD,CUR_M1,51.913816856167365,TYRE_0036,BUF_SEC_2,10,0,0.7512450896849592
TYRE_0036,5,CUR,CUR_M2,69.0,TYRE_0036,BUF_SEC_2,9,1,1.0
TYRE_0036,5,CUR,CAL_M1,73.7413122749117,TYRE_0036,BUF_SEC_2,9,0,0.9357034458888414
TYRE_0036,6,FIN,FIN_M4,30.0,TYRE_0036,BUF_SEC_4,1,1,1.0
TYRE_0036,6,FIN,BLD_M5,29.80893099229332,TYRE_0036,BUF_SEC_4,1,0,1.0064097906683094
TYRE_0036,6,FIN,BLD_M1,30.41890065487334,TYRE_0036,BUF_SEC_4,1,0,0.9862289351076128
TYRE_0036,7,INS,INS_M3,16.0,TYRE_0036,BUF_SEC_4,5,1,1.0
TYRE_0036,7,INS,MIX_M1,14.964337583952442,TYRE_0036,BUF_SEC_4,5,0,1.0692087043771445
TYRE_0036,7,INS,MIX_M2,16.892463846474797,TYRE_0036,BUF_SEC_4,5,0,0.9471679291673581
TYRE_0036,7,INS,CUR_M5,12.691900778829734,TYRE_0036,BUF_SEC_4,5,0,1.2606464767427288
TYRE_0037,1,MIX,MIX_M4,25.0,TYRE_0037,BUF_SEC_3,4,1,1.0
TYRE_0037,1,MIX,BLD_M1,20.33609796745758,TYRE_0037,BUF_SEC_3,4,0,1.2293410486124592
TYRE_0037,1,MIX,BLD_M6,31.71747703753591,TYRE_0037,BUF_SEC_3,4,0,0.7882089729398671
TYRE_0037,1,MIX,CAL_M4,22.19191106463087,TYRE_0037,BUF_SEC_3,4,0,1.1265365982763251
TYRE_0037,2,CAL,CAL_M4,22.0,TYRE_0037,BUF_SEC_5,1,1,1.0
TYRE_0037,2,CAL,CUR_M4,23.722144678349895,TYRE_0037,BUF_SEC_5,1,0,0.9274034999069196
TYRE_0037,2,CAL,CAL_M1,24.118970351062707,TYRE_0037,BUF_SEC_5,1,0,0.9121450741793651
TYRE_0037,2,CAL,CUR_M7,28.223894474809956,TYRE_0037,BUF_SEC_5,1,0,0.7794813724107128
TYRE_0037,3,EXT,EXT_M2,35.0,TYRE_0037,BUF_SEC_4,2,1,1.0
TYRE_0037,3,EXT,CAL_M3,37.42519666884088,TYRE_0037,BUF_SEC_4,2,0,0.935198826333489
TYRE_0037,3,EXT,EXT_M4,37.99302375648468,TYRE_0037,BUF_SEC_4,2,0,0.9212217544023767
TYRE_0037,3,EXT,CUR_M5,31.417875403940794,TYRE_0037,BUF_SEC_4,2,0,1.1140154943643927
TYRE_0037,4,BLD,BLD_M6,20.0,TYRE_0037,BUF_SEC_2,3,1,1.0
TYRE_0037,4,BLD,BLD_M5,20.56494681340926,TYRE_0037,BUF_SEC_2,3,0,0.9725286518591485
TYRE_0037,5,CUR,CUR_M2,89.0,TYRE_0037,BUF_SEC_5,14,1,1.0
TYRE_0037,5,CUR,EXT_M5,104.93065028931127,TYRE_0037,BUF_SEC_5,14,0,0.8481792474802374
TYRE_0037,5,CUR,CUR_M3,71.7876541026942,TYRE_0037,BUF_SEC_5,14,0,1.2397674936233891
TYRE_0037,5,CUR,CAL_M2,71.40023297418347,TYRE_0037,BUF_SEC_5,14,0,1.2464945321982377
TYRE_0037,6,FIN,FIN_M4,17.0,TYRE_0037,BUF_SEC_1,1,1,1.0
TYRE_0037,6,FIN,CAL_M3,23.61869793067082,TYRE_0037,BUF_SEC_1,1,0,0.7197687209473179
TYRE_0037,6,FIN,CUR_M2,16.127862551078863,TYRE_0037,BUF_SEC_1,1,0,1.0540764435559253
TYRE_0037,6,FIN,INS_M3,16.75714208091304,TYRE_0037,BUF_SEC_1,1,0,1.0144928006168534
TYRE_0037,7,INS,INS_M1,26.0,TYRE_0037,BUF_SEC_1,13,1,1.0
TYRE_0037,7,INS,BLD_M1,20.286114081544977,TYRE_0037,BUF_SEC_1,13,0,1.281664881479354
TYRE_0037,7,INS,MIX_M3,22.9197364348706,TYRE_0037,BUF_SEC_1,13,0,1.134393498541415
TYRE_0038,1,MIX,MIX_M4,11.0,TYRE_0038,BUF_SEC_2,1,1,1.0
TYRE_0038,1,MIX,FIN_M3,10.22537122740433,TYRE_0038,BUF_SEC_2,1,0,1.075755564797456
TYRE_0038,2,CAL,CAL_M2,44.0,TYRE_0038,BUF_SEC_4,1,1,1.0
TYRE_0038,2,CAL,CAL_M3,45.68557808273694,TYRE_0038,BUF_SEC_4,1,0,0.963104810019382
TYRE_0038,2,CAL,FIN_M1,41.252035004455095,TYRE_0038,BUF_SEC_4,1,0,1.0666140469251548
TYRE_0038,2,CAL,BLD_M5,40.94869780250255,TYRE_0038,BUF_SEC_4,1,0,1.0745152437377623
TYRE_0038,3,EXT,EXT_M1,29.0,TYRE_0038,BUF_SEC_1,3,1,1.0
TYRE_0038,3,EXT,CAL_M4,27.28018223512708,TYRE_0038,BUF_SEC_1,3,0,1.0630427520626462
TYRE_0038,3,EXT,INS_M3,27.994052774490083,TYRE_0038,BUF_SEC_1,3,0,1.0359343191074712
TYRE_0038,3,EXT,BLD_M3,29.238497803165743,TYRE_0038,BUF_SEC_1,3,0,0.9918430213217069
TYRE_0038,4,EXT,EXT_M2,40.0,TYRE_0038,BUF_SEC_4,4,1,1.0
TYRE_0038,4,EXT,BLD_M3,32.98819878628813,TYRE_0038,BUF_SEC_4,4,0,1.2125548369323638
TYRE_0038,4,EXT,INS_M1,34.21782805258639,TYRE_0038,BUF_SEC_4,4,0,1.1689812672659263
TYRE_0038,5,BLD,BLD_M4,41.0,TYRE_0038,BUF_SEC_5,6,1,1.0
TYRE_0038,5,BLD,INS_M2,33.57131691927453,TYRE_0038,BUF_SEC_5,6,0,1.2212806574906923
TYRE_0038,5,BLD,BLD_M3,37.36985676621206,TYRE_0038,BUF_SEC_5,6,0,1.0971409458831571
TYRE_0038,5,BLD,CUR_M7,42.689242300100446,TYRE_0038,BUF_SEC_5,6,0,0.9604293210869084
TYRE_0038,6,CUR,CUR_M6,88.0,TYRE_0038,BUF_SEC_2,10,1,1.0
TYRE_0038,6,CUR,FIN_M1,98.20728637433587,TYRE_0038,BUF_SEC_2,10,0,0.8960638588930271
TYRE_0038,6,CUR,BLD_M3,76.727287190737,TYRE_0038,BUF_SEC_2,10,0,1.1469192150797678
TYRE_0038,7,FIN,FIN_M4,29.0,TYRE_0038,BUF_SEC_4,6,1,1.0
TYRE_0038,7,FIN,FIN_M1,28.076412977337043,TYRE_0038,BUF_SEC_4,6,0,1.0328954779019837
TYRE_0038,8,INS,INS_M3,26.0,TYRE_0038,BUF_SEC_3,5,1,1.0
TYRE_0038,8,INS,CAL_M4,20.310606509179575,TYRE_0038,BUF_SEC_3,5,0,1.2801193301760363
TYRE_0039,1,MIX,MIX_M4,27.0,TYRE_0039,BUF_SEC_4,5,1,1.0
TYRE_0039,1,MIX,BLD_M5,26.853671734158052,TYRE_0039,BUF_SEC_4,5,0,1.0054490971398826
TYRE_0039,1,MIX,CUR_M6,22.54099811868904,TYRE_0039,BUF_SEC_4,5,0,1.1978174106502384
TYRE_0039,1,MIX,FIN_M2,29.674177116298363,TYRE_0039,BUF_SEC_4,5,0,0.9098820127069476
TYRE_0039,2,CAL,CAL_M4,43.0,TYRE_0039,BUF_SEC_1,10,1,1.0
TYRE_0039,2,CAL,CUR_M5,43.5187009730131,TYRE_0039,BUF_SEC_1,10,0,0.9880809637830239
TYRE_0039,3,EXT,EXT_M2,38.0,TYRE_0039,BUF_SEC_1,14,1,1.0
TYRE_0039,3,EXT,MIX_M1,35.46890033907898,TYRE_0039,BUF_SEC_1,14,0,1.0713610976580603
TYRE_0039,3,EXT,BLD_M2,43.69164276076567,TYRE_0039,BUF_SEC_1,14,0,0.8697315458718191
TYRE_0039,4,BLD,BLD_M4,34.0,TYRE_0039,BUF_SEC_4,10,1,1.0
TYRE_0039,4,BLD,CUR_M6,42.213520711840815,TYRE_0039,BUF_SEC_4,10,0,0.8054291475020955
TYRE_0039,4,BLD,CUR_M3,32.12790771663428,TYRE_0039,BUF_SEC_4,10,0,1.058269972009302
TYRE_0039,5,CUR,CUR_M5,88.0,TYRE_0039,BUF_SEC_2,14,1,1.0
TYRE_0039,5,CUR,EXT_M1,106.06555153012054,TYRE_0039,BUF_SEC_2,14,0,0.8296755990092572
TYRE_0039,5,CUR,CUR_M7,108.63618014972256,TYRE_0039,BUF_SEC_2,14,0,0.8100432091658438
TYRE_0039,6,FIN,FIN_M2,30.0,TYRE_0039,BUF_SEC_5,8,1,1.0
TYRE_0039,6,FIN,CAL_M4,23.251504090771327,TYRE_0039,BUF_SEC_5,8,0,1.2902391123982038
TYRE_0039,6,FIN,MIX_M2,23.50307263616965,TYRE_0039,BUF_SEC_5,8,0,1.2764288510018904
TYRE_0039,7,INS,INS_M2,26.0,TYRE_0039,BUF_SEC_5,2,1,1.0
TYRE_0039,7,INS,BLD_M5,33.207852804729434,TYRE_0039,BUF_SEC_5,2,0,0.7829473393804343
TYRE_0039,7,INS,EXT_M2,26.97993205196004,TYRE_0039,BUF_SEC_5,2,0,0.9636792246150653
TYRE_0040,1,MIX,MIX_M4,30.0,TYRE_0040,BUF_SEC_4,14,1,1.0
TYRE_0040,1,MIX,CUR_M7,31.6122681957755,TYRE_0040,BUF_SEC_4,14,0,0.9489986550224525
TYRE_0040,1,MIX,BLD_M1,33.475968478050916,TYRE_0040,BUF_SEC_4,14,0,0.896165260152817
TYRE_0040,1,MIX,BLD_M3,28.195128494092693,TYRE_0040,BUF_SEC_4,14,0,1.0640135939187316
TYRE_0040,2,CAL,CAL_M2,23.0,TYRE_0040,BUF_SEC_1,8,1,1.0
TYRE_0040,3,EXT,EXT_M4,17.0,TYRE_0040,BUF_SEC_3,12,1,1.0
TYRE_0040,3,EXT,BLD_M3,19.92640217100407,TYRE_0040,BUF_SEC_3,12,0,0.8531394606065701
TYRE_0040,3,EXT,INS_M1,15.379236989602953,TYRE_0040,BUF_SEC_3,12,0,1.1053864383189331
TYRE_0040,3,EXT,FIN_M1,16.57654759090381,TYRE_0040,BUF_SEC_3,12,0,1.0255452715213482
TYRE_0040,4,BLD,BLD_M6,29.0,TYRE_0040,BUF_SEC_2,12,1,1.0
TYRE_0040,4,BLD,CUR_M2,28.410963259100733,TYRE_0040,BUF_SEC_2,12,0,1.0207327268536235
TYRE_0040,4,BLD,FIN_M1,26.2424931067637,TYRE_0040,BUF_SEC_2,12,0,1.105077931506652
TYRE_0040,5,CUR,CUR_M4,57.0,TYRE_0040,BUF_SEC_4,11,1,1.0
TYRE_0040,5,CUR,MIX_M4,64.95773641725,TYRE_0040,BUF_SEC_4,11,0,0.8774936311491179
TYRE_0040,5,CUR,EXT_M5,46.231503252712336,TYRE_0040,BUF_SEC_4,11,0,1.2329255159284895
TYRE_0040,6,FIN,FIN_M3,20.0,TYRE_0040,BUF_SEC_3,11,1,1.0
TYRE_0040,6,FIN,CUR_M4,27.536522976111193,TYRE_0040,BUF_SEC_3,11,0,0.7263081114979779
TYRE_0040,6,FIN,EXT_M2,22.322097650176694,TYRE_0040,BUF_SEC_3,11,0,0.8959731434488052
TYRE_0040,7,INS,INS_M3,12.0,TYRE_0040,BUF_SEC_3,7,1,1.0
TYRE_0040,7,INS,BLD_M2,10.882054604611666,TYRE_0040,BUF_SEC_3,7,0,1.1027329338077907
TYRE_0041,1,MIX,MIX_M2,14.0,TYRE_0041,BUF_SEC_5,2,1,1.0
TYRE_0041,1,MIX,CUR_M5,16.215501298713804,TYRE_0041,BUF_SEC_5,2,0,0.8633713964248805
TYRE_0041,1,MIX,INS_M2,17.464244147963218,TYRE_0041,BUF_SEC_5,2,0,0.8016378997789471
TYRE_0041,1,MIX,INS_M1,13.05371916174558,TYRE_0041,BUF_SEC_5,2,0,1.072491282103535
TYRE_0041,2,CAL,CAL_M2,27.0,TYRE_0041,BUF_SEC_1,2,1,1.0
TYRE_0041,2,CAL,BLD_M1,22.4164791285361,TYRE_0041,BUF_SEC_1,2,0,1.2044710431634686
TYRE_0041,3,EXT,EXT_M2,37.0,TYRE_0041,BUF_SEC_5,5,1,1.0
TYRE_0041,3,EXT,EXT_M1,29.002399229368685,TYRE_0041,BUF_SEC_5,5,0,1.2757565230166443
TYRE_0041,4,BLD,BLD_M2,22.0,TYRE_0041,BUF_SEC_1,6,1,1.0
TYRE_0041,4,BLD,FIN_M1,21.7468963294653,TYRE_0041,BUF_SEC_1,6,0,1.0116386111700806
TYRE_0041,5,CUR,CUR_M7,66.0,TYRE_0041,BUF_SEC_4,13,1,1.0
TYRE_0041,5,CUR,MIX_M4,68.5779448328157,TYRE_0041,BUF_SEC_4,13,0,0.9624085434595568
TYRE_0041,5,CUR,INS_M3,52.398225600225125,TYRE_0041,BUF_SEC_4,13,0,1.2595846375323907
TYRE_0041,6,FIN,FIN_M3,27.0,TYRE_0041,BUF_SEC_4,12,1,1.0
TYRE_0041,6,FIN,CAL_M1,27.76860236883509,TYRE_0041,BUF_SEC_4,12,0,0.9723211719975616
TYRE_0041,6,FIN,MIX_M2,24.4936992719702,TYRE_0041,BUF_SEC_4,12,0,1.1023243039036545
TYRE_0041,7,INS,INS_M2,23.0,TYRE_0041,BUF_SEC_3,4,1,1.0
TYRE_0041,7,INS,BLD_M2,18.16090268569615,TYRE_0041,BUF_SEC_3,4,0,1.2664568715582187
TYRE_0041,7,INS,MIX_M4,25.511118248125964,TYRE_0041,BUF_SEC_3,4,0,0.9015676920273603
TYRE_0041,7,INS,CAL_M4,22.191846433953476,TYRE_0041,BUF_SEC_3,4,0,1.036416688825408
TYRE_0042,1,MIX,MIX_M1,16.0,TYRE_0042,BUF_SEC_1,2,1,1.0
TYRE_0042,1,MIX,CUR_M8,13.311907433363727,TYRE_0042,BUF_SEC_1,2,0,1.2019314347017684
TYRE_0042,2,CAL,CAL_M4,27.0,TYRE_0042,BUF_SEC_4,5,1,1.0
TYRE_0042,2,CAL,BLD_M4,24.719236309918955,TYRE_0042,BUF_SEC_4,5,0,1.0922667537736939
TYRE_0042,2,CAL,CUR_M3,28.962809384593164,TYRE_0042,BUF_SEC_4,5,0,0.9322300071609322
TYRE_0042,2,CAL,CAL_M1,24.808574967281928,TYRE_0042,BUF_SEC_4,5,0,1.0883333700387132
TYRE_0042,3,EXT,EXT_M5,45.0,TYRE_0042,BUF_SEC_3,1,1,1.0
TYRE_0042,3,EXT,MIX_M2,36.55695105377892,TYRE_0042,BUF_SEC_3,1,0,1.2309560481069801
TYRE_0042,3,EXT,EXT_M2,43.01230499498946,TYRE_0042,BUF_SEC_3,1,0,1.046212241014335
TYRE_0042,4,BLD,BLD_M6,20.0,TYRE_0042,BUF_SEC_1,1,1,1.0
TYRE_0042,4,BLD,FIN_M1,17.742400293498505,TYRE_0042,BUF_SEC_1,1,0,1.1272431953487583
TYRE_0042,4,BLD,BLD_M5,24.780985511921845,TYRE_0042,BUF_SEC_1,1,0,0.8070704044590249
TYRE_0042,4,BLD,FIN_M3,26.74680407075883,TYRE_0042,BUF_SEC_1,1,0,0.7477528884232254
TYRE_0042,5,CUR,CUR_M7,70.0,TYRE_0042,BUF_SEC_1,2,1,1.0
TYRE_0042,5,CUR,INS_M2,54.04838984991858,TYRE_0042,BUF_SEC_1,2,0,1.295135714391785
TYRE_0042,5,CUR,MIX_M2,59.63247326477021,TYRE_0042,BUF_SEC_1,2,0,1.1738570642407806
TYRE_0042,5,CUR,CUR_M3,63.74639909818773,TYRE_0042,BUF_SEC_1,2,0,1.0981012416431544
TYRE_0042,6,FIN,FIN_M1,21.0,TYRE_0042,BUF_SEC_3,4,1,1.0
TYRE_0042,6,FIN,BLD_M5,29.104590991779776,TYRE_0042,BUF_SEC_3,4,0,0.7215356507133595
TYRE_0042,6,FIN,MIX_M1,16.814599328968477,TYRE_0042,BUF_SEC_3,4,0,1.2489146835524558
TYRE_0042,7,INS,INS_M2,22.0,TYRE_0042,BUF_SEC_1,2,1,1.0
TYRE_0042,7,INS,FIN_M3,24.250270193393117,TYRE_0042,BUF_SEC_1,2,0,0.9072063867557981
TYRE_0043,1,MIX,MIX_M4,27.0,TYRE_0043,BUF_SEC_1,3,1,1.0
TYRE_0043,1,MIX,EXT_M1,32.603168068466175,TYRE_0043,BUF_SEC_1,3,0,0.8281403802017153
TYRE_0043,2,CAL,CAL_M2,30.0,TYRE_0043,BUF_SEC_5,7,1,1.0
TYRE_0043,2,CAL,BLD_M3,38.64051701415678,TYRE_0043,BUF_SEC_5,7,0,0.7763871272480349
TYRE_0043,3,CAL,CAL_M2,23.0,TYRE_0043,BUF_SEC_4,1,1,1.0
TYRE_0043,3,CAL,BLD_M4,31.01801749866863,TYRE_0043,BUF_SEC_4,1,0,0.7415045143032503
TYRE_0043,4,EXT,EXT_M4,30.0,TYRE_0043,BUF_SEC_2,12,1,1.0
TYRE_0043,4,EXT,CUR_M8,33.62807475333626,TYRE_0043,BUF_SEC_2,12,0,0.8921117316424332
TYRE_0043,4,EXT,BLD_M1,24.037174565689927,TYRE_0043,BUF_SEC_2,12,0,1.2480668190853539
TYRE_0043,4,EXT,CAL_M4,31.72805962620912,TYRE_0043,BUF_SEC_2,12,0,0.9455352881150776
TYRE_0043,5,EXT,EXT_M1,27.0,TYRE_0043,BUF_SEC_1,5,1,1.0
TYRE_0043,5,EXT,EXT_M5,25.061654292815447,TYRE_0043,BUF_SEC_1,5,0,1.0773430869541691
TYRE_0043,5,EXT,CAL_M1,35.03021398464834,TYRE_0043,BUF_SEC_1,5,0,0.7707632049245401
TYRE_0043,6,BLD,BLD_M3,41.0,TYRE_0043,BUF_SEC_5,13,1,1.0
TYRE_0043,6,BLD,BLD_M2,46.47291483653428,TYRE_0043,BUF_SEC_5,13,0,0.8822343109790954
TYRE_0043,7,CUR,CUR_M7,86.0,TYRE_0043,BUF_SEC_2,7,1,1.0
TYRE_0043,7,CUR,EXT_M4,86.70797260330627,TYRE_0043,BUF_SEC_2,7,0,0.9918349768533363
TYRE_0043,7,CUR,CUR_M2,97.83061780256826,TYRE_0043,BUF_SEC_2,7,0,0.8790703966886563
TYRE_0043,7,CUR,BLD_M5,79.41963562118566,TYRE_0043,BUF_SEC_2,7,0,1.0828556354778716
TYRE_0043,8,CUR,CUR_M3,69.0,TYRE_0043,BUF_SEC_1,4,1,1.0
TYRE_0043,8,CUR,MIX_M4,59.75883585450974,TYRE_0043,BUF_SEC_1,4,0,1.1546409667013764
TYRE_0043,8,CUR,MIX_M3,65.74931576493739,TYRE_0043,BUF_SEC_1,4,0,1.049440578920764
TYRE_0043,9,FIN,FIN_M2,29.0,TYRE_0043,BUF_SEC_1,2,1,1.0
TYRE_0043,9,FIN,EXT_M1,24.5225952203316,TYRE_0043,BUF_SEC_1,2,0,1.1825828277733101
TYRE_0043,9,FIN,INS_M2,36.34682771869425,TYRE_0043,BUF_SEC_1,2,0,0.7978688050700072
TYRE_0043,9,FIN,BLD_M2,34.13683347110354,TYRE_0043,BUF_SEC_1,2,0,0.8495222623547724
TYRE_0043,10,INS,INS_M3,10.0,TYRE_0043,BUF_SEC_2,8,1,1.0
TYRE_0043,10,INS,EXT_M3,8.484056677324322,TYRE_0043,BUF_SEC_2,8,0,1.1786814233251648
TYRE_0043,10,INS,BLD_M3,7.981644505305341,TYRE_0043,BUF_SEC_2,8,0,1.2528746417299184
TYRE_0043,10,INS,BLD_M6,7.7693824756201035,TYRE_0043,BUF_SEC_2,8,0,1.287103580159614
TYRE_0044,1,MIX,MIX_M4,28.0,TYRE_0044,BUF_SEC_1,2,1,1.0
TYRE_0044,1,MIX,MIX_M3,38.87863820980783,TYRE_0044,BUF_SEC_1,2,0,0.7201898340394159
TYRE_0044,1,MIX,EXT_M3,35.683982139324094,TYRE_0044,BUF_SEC_1,2,0,0.7846657889995895
TYRE_0044,2,CAL,CAL_M1,17.0,TYRE_0044,BUF_SEC_2,3,1,1.0
TYRE_0044,2,CAL,BLD_M4,19.873253382508267,TYRE_0044,BUF_SEC_2,3,0,0.8554210864620082
TYRE_0044,3,EXT,EXT_M4,19.0,TYRE_0044,BUF_SEC_2,8,1,1.0
TYRE_0044,3,EXT,CUR_M1,17.217733167089754,TYRE_0044,BUF_SEC_2,8,0,1.1035134425428836
TYRE_0044,3,EXT,BLD_M4,16.92566731530408,TYRE_0044,BUF_SEC_2,8,0,1.1225554447014519
TYRE_0044,4,BLD,BLD_M4,25.0,TYRE_0044,BUF_SEC_4,11,1,1.0
TYRE_0044,4,BLD,BLD_M6,24.294474797294896,TYRE_0044,BUF_SEC_4,11,0,1.029040562045147
TYRE_0044,5,CUR,CUR_M1,56.0,TYRE_0044,BUF_SEC_2,8,1,1.0
TYRE_0044,5,CUR,CAL_M4,63.90818228797819,TYRE_0044,BUF_SEC_2,8,0,0.8762571238164318
TYRE_0044,5,CUR,BLD_M4,64.63467132526004,TYRE_0044,BUF_SEC_2,8,0,0.8664080570347775
TYRE_0044,6,FIN,FIN_M4,20.0,TYRE_0044,BUF_SEC_3,14,1,1.0
TYRE_0044,6,FIN,EXT_M2,16.529027308850367,TYRE_0044,BUF_SEC_3,14,0,1.2099925559014064
TYRE_0044,6,FIN,CUR_M2,16.559411333353573,TYRE_0044,BUF_SEC_3,14,0,1.207772401891876
TYRE_0044,6,FIN,MIX_M2,21.88614867223116,TYRE_0044,BUF_SEC_3,14,0,0.913819982653034
TYRE_0044,7,INS,INS_M1,24.0,TYRE_0044,BUF_SEC_2,8,1,1.0
TYRE_0044,7,INS,MIX_M2,29.287958915262323,TYRE_0044,BUF_SEC_2,8,0,0.8194493876967746
TYRE_0045,1,MIX,MIX_M3,20.0,TYRE_0045,BUF_SEC_4,13,1,1.0
TYRE_0045,1,MIX,EXT_M3,24.42913218200489,TYRE_0045,BUF_SEC_4,13,0,0.8186946573047937
TYRE_0045,1,MIX,CUR_M7,16.583418013199577,TYRE_0045,BUF_SEC_4,13,0,1.2060239924050034
TYRE_0045,1,MIX,CAL_M2,24.323040512726816,TYRE_0045,BUF_SEC_4,13,0,0.8222656205146383
TYRE_0045,2,CAL,CAL_M4,23.0,TYRE_0045,BUF_SEC_3,4,1,1.0
TYRE_0045,2,CAL,MIX_M3,18.264399991550537,TYRE_0045,BUF_SEC_3,4,0,1.25928034923897
TYRE_0045,3,EXT,EXT_M4,23.0,TYRE_0045,BUF_SEC_4,7,1,1.0
TYRE_0045,3,EXT,FIN_M2,18.406393609950026,TYRE_0045,BUF_SEC_4,7,0,1.2495658023724314
TYRE_0045,4,EXT,EXT_M1,30.0,TYRE_0045,BUF_SEC_1,14,1,1.0
TYRE_0045,5,BLD,BLD_M1,43.0,TYRE_0045,BUF_SEC_3,11,1,1.0
TYRE_0045,5,BLD,BLD_M6,56.98218714151827,TYRE_0045,BUF_SEC_3,11,0,0.7546217889672651
TYRE_0045,6,CUR,CUR_M1,62.0,TYRE_0045,BUF_SEC_3,9,1,1.0
